"subject","item","reading_time","ambiguity","group","gap_filling","group_G","gap_filling_G","ambiguity_G"
"Native 13",5,4807,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 13",1,4425,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 13",17,5029,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 13",15,5997,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 13",21,3682,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 13",2,4426,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 13",24,6131,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 13",4,5577,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 13",14,6430,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 13",3,4186,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 13",9,5761,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 13",7,4727,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",6,6553,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",8,4497,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",9,4862,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 14",7,4819,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 14",18,4799,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 14",1,5340,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 14",21,4076,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 14",11,3707,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 14",2,6832,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",5,4654,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 14",19,4799,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 14",23,4628,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 14",12,4551,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",24,4136,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 14",15,4846,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 14",10,5695,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",22,3683,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 14",4,4540,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 14",17,4317,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 14",20,4260,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 14",13,2267,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 14",3,4419,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 14",14,3178,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 14",16,5187,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",23,7152,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",11,8817,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 15",6,5215,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 15",3,3942,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 15",22,5523,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 15",17,3898,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",19,1303,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",12,4986,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 15",13,4147,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",15,15349,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",18,8551,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 15",4,9233,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 15",10,4666,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 15",5,25898,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 15",2,10569,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 15",24,12662,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 15",21,1826,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 15",14,22631,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 15",8,3321,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 15",20,11467,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 15",1,9103,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 15",7,7358,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 15",16,7843,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 15",9,1702,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",23,4245,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 16",16,4141,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 16",18,3509,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 16",5,4075,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 16",20,3936,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 16",12,4341,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",14,3600,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 16",19,3578,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 16",11,4031,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 16",10,4530,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",8,4477,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",21,3987,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 16",13,4188,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 16",22,8355,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 16",1,4071,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 16",6,6617,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",7,5179,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 16",2,6063,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",24,8720,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 16",3,3639,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 16",9,7424,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 16",4,4865,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 16",15,8336,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 16",17,4257,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",7,3906,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 17",16,3096,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",10,3058,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 17",13,3464,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 17",19,3049,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 17",1,4299,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 17",11,3787,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 17",4,2718,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 17",8,2770,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 17",18,3456,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",12,5561,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 17",3,2876,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 17",5,4317,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 17",2,2675,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 17",15,6177,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 17",24,4707,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",23,2602,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 17",6,2596,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 17",17,4099,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 17",22,2984,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",9,4026,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 17",14,2535,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",20,3883,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 17",21,2309,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",6,3134,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 18",14,3022,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",22,3860,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",24,4566,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",20,2681,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",5,3832,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 18",17,4557,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 18",3,4149,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 18",21,4990,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 18",11,2998,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 18",10,4200,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 18",2,3060,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 18",15,10828,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 18",12,3700,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 18",9,7982,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 18",19,8199,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 18",8,3291,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 18",1,4869,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 18",16,5258,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",13,3158,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 18",23,3349,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 18",18,3516,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 18",4,4876,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 18",7,4926,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",7,7359,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 19",16,4122,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 19",8,4511,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",9,5641,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 19",23,5770,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 19",15,4617,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 19",20,4074,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 19",3,5607,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 19",13,5291,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 19",22,3774,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 19",1,4694,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 19",17,3814,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 19",21,4071,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 19",6,8642,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",19,5385,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 19",4,5582,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",10,5559,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",24,6811,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 19",5,4697,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 19",12,5019,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",14,5096,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 19",2,4300,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 19",11,4304,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 19",18,4154,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",2,5158,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 20",9,5903,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 20",1,8232,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 20",12,8713,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 20",15,7619,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",3,3802,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 20",22,8430,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 20",8,8242,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 20",5,5580,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 20",17,5224,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",24,8409,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 20",11,2708,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 20",4,5643,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 20",21,4848,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",14,4910,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 20",13,7840,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",23,5994,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",10,4157,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 20",7,4294,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 20",19,4527,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 20",16,5220,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 20",18,5920,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 20",6,3227,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 20",20,2782,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 21",5,6155,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 21",17,2579,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 21",3,5482,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 21",21,3252,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 21",18,2707,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 21",19,4242,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 21",24,5629,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 21",22,2750,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 21",10,2085,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 21",8,6368,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 21",7,7748,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 21",1,5717,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 21",12,6559,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 21",14,5753,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 21",23,3580,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 21",16,11340,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 21",11,3803,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 21",2,4685,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 21",15,5833,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 21",6,2551,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 21",9,3868,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 21",20,2841,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 21",4,3895,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 21",13,7115,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",4,5173,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 22",7,10419,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 22",3,11731,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 22",15,8583,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 22",13,4636,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 22",20,5004,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",23,7538,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 22",1,5146,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 22",5,10486,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 22",12,10904,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 22",9,8018,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 22",18,5654,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",16,8600,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",24,3915,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",8,6545,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 22",21,4643,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 22",19,5828,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 22",17,5026,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 22",11,8329,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 22",22,5447,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",2,7488,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 22",14,6403,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 22",10,7280,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 22",6,5567,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 23",15,7157,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 23",9,12477,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 23",20,5656,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 23",24,7395,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 23",4,6172,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 23",10,4638,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 23",17,6825,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 23",19,5239,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 23",14,5605,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 23",3,12483,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 23",12,6464,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 23",11,6594,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 23",5,7002,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 23",18,10642,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 23",16,11550,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 23",6,6164,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 23",8,14708,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 23",13,3242,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 23",2,7966,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 23",23,6985,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 23",1,6515,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 23",21,4354,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 23",22,6205,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 23",7,5643,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",13,7809,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",11,4554,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 24",1,3539,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 24",23,4123,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",19,3885,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",5,4352,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 24",14,4769,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",4,4258,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",10,4106,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",7,5230,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 24",12,5151,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",20,3692,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",21,4963,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",9,7268,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 24",18,3014,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",22,4804,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",15,5017,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",24,5862,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",16,4012,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",8,5181,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",17,12679,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",6,3627,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",2,6168,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",3,5223,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",8,3407,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",9,7030,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",4,6013,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",12,5647,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",3,5275,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",5,4737,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",10,4378,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",24,4691,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",2,7255,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",16,5348,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",17,3083,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",13,4071,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",6,2929,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",22,4023,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",18,4164,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",21,3566,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",23,4771,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",15,2750,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",11,4012,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",19,7842,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",14,5542,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",1,3199,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",20,2680,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",7,4409,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
