"subject","item","response","response_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Non-Native 15",4,1,"1533",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 15",3,0,"1506",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",8,1,"815",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 15",2,1,"1598",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 15",6,1,"2002",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",11,1,"3032",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",3,0,"1866",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",2,1,"2194",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 16",4,1,"4940",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 16",8,1,"3282",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 16",9,1,"978",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",5,1,"833",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",7,0,"3368",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",12,1,"3687",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 16",1,1,"1743",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 16",6,1,"1501",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 16",10,1,"2360",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",5,1,"1981",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",7,0,"2158",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",2,1,"2422",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 17",3,1,"1677",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",12,1,"1363",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 17",11,1,"2065",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",6,1,"4511",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 17",9,1,"2175",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",10,1,"1688",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 17",8,1,"1864",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 17",1,0,"4023",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 17",4,1,"1020",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",4,0,"5875",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 18",12,0,"3956",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 18",6,1,"5201",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 18",10,1,"1511",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 18",3,1,"1412",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",11,1,"3333",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",2,1,"1221",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 18",7,1,"2377",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",5,1,"3064",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",1,1,"3537",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",9,1,"2072",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 18",8,1,"1980",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",3,1,"5265",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",5,1,"1824",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",2,1,"2757",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 19",1,1,"18454",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",4,1,"2176",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 19",6,0,"2407",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 19",9,1,"4206",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",10,1,"10421",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 19",7,1,"2596",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",12,1,"5012",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 19",11,1,"2394",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 19",8,1,"2950",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",9,1,"3863",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",5,1,"2220",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",4,1,"3466",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 20",6,1,"2070",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 20",2,1,"2779",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 20",10,1,"2149",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 20",1,1,"1700",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",3,1,"1008",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",8,1,"1409",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 20",11,0,"2022",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",7,1,"3229",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 20",12,1,"1603",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",8,0,"3813",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 21",4,1,"2676",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 21",2,0,"2018",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 21",10,1,"1183",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 21",5,1,"1487",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",9,1,"2205",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",7,0,"1264",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",11,0,"1897",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",1,0,"1108",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",12,1,"2124",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 21",3,1,"2024",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 21",6,1,"1318",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",8,1,"3763",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 22",5,1,"823",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",9,1,"1058",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",6,1,"1054",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 22",10,1,"3129",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 22",1,1,"1803",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",11,1,"1430",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",3,1,"1605",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",4,1,"1554",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 22",7,1,"1913",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 22",2,1,"2535",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 22",12,1,"3869",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",1,1,"7041",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",9,0,"5889",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",5,0,"6060",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",4,0,"2615",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",6,0,"3369",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",3,1,"5424",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",10,0,"7317",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",11,0,"3377",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",8,0,"5207",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",2,1,"4025",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 23",7,0,"6362",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 23",12,1,"3829",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",1,0,"3678",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",7,1,"4673",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",2,0,"1704",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",12,1,"2095",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",4,1,"1545",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",10,1,"5863",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",11,1,"1606",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",3,0,"1314",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",9,0,"3769",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",8,1,"1326",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 24",5,1,"1542",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 24",6,0,"2845",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",11,1,"5206",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",4,1,"1496",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",10,1,"3157",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",9,1,"8138",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",5,1,"1352",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",12,0,"4845",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",8,1,"1971",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",7,1,"6524",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",6,1,"1871",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 25",3,1,"2235",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",1,0,"7407",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 25",2,1,"1447",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",8,0,"2122",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",1,1,"1379",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",3,1,"2438",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",9,1,"1346",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",12,1,"3032",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",2,1,"1796",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",4,1,"1723",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",6,0,"1182",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",7,1,"1301",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",5,1,"1244",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 26",10,1,"1906",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 26",11,1,"1259",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",3,1,"5431",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",5,1,"1770",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",6,1,"2658",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",9,1,"4588",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",12,1,"1879",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",1,0,"5160",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",4,0,"7411",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",8,1,"1942",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",11,0,"1409",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 27",2,1,"2657",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",10,1,"2125",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 27",7,1,"1405",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",1,0,"3358",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",8,1,"5081",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",10,1,"2151",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",3,1,"1355",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",6,1,"830",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",9,1,"2222",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",12,1,"3727",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",5,1,"1129",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",2,1,"1270",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",7,1,"1163",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 28",4,1,"3028",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 28",11,1,"2348",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",8,1,"2991",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",7,1,"2791",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",1,1,"6425",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",10,1,"2397",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",6,1,"5777",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",9,1,"3542",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",11,1,"1720",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",3,1,"1721",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 29",12,1,"2529",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",2,1,"2789",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",4,1,"1174",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 29",5,1,"1461",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",12,1,"1950",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",11,0,"1071",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",1,0,"4373",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",3,0,"722",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",9,0,"3523",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",2,0,"1142",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",6,0,"1214",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",5,0,"1957",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",8,1,"1037",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",4,1,"1735",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 30",7,1,"2348",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 30",10,0,"2546",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",1,0,"15591",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",11,0,"4805",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",10,0,"25585",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",4,0,"4296",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",8,1,"7426",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",5,1,"1821",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",12,1,"3776",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",7,0,"1892",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",6,1,"1558",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",9,1,"4763",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 31",2,1,"2066",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 31",3,1,"1541",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",6,0,"5769",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",9,0,"3113",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",7,1,"7538",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",4,0,"4544",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",2,1,"9531",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",8,0,"1571",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",1,0,"3626",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",12,0,"3361",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",3,1,"2516",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",5,1,"2710",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 32",10,0,"3809",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 32",11,0,"4236",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",5,1,"5407",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",10,1,"1068",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",11,0,"2782",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",4,1,"889",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",1,1,"811",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",8,1,"1858",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",9,1,"1380",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",2,1,"1495",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",3,1,"910",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",7,1,"787",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 33",6,1,"807",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 33",12,1,"1524",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",2,1,"3788",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",1,1,"3571",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",9,1,"4421",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",4,1,"8348",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",8,1,"7648",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",11,1,"3557",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",5,1,"5833",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",3,1,"1565",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 34",6,0,"919",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",12,1,"4325",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",10,1,"4871",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 34",7,1,"2716",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",12,0,"3289",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",6,1,"3710",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",2,1,"8118",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",11,1,"2708",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",3,1,"1871",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",5,1,"2639",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",10,1,"1195",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",7,1,"4077",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",9,1,"2430",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 35",4,1,"1221",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",8,1,"1384",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 35",1,1,"1421",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",9,0,"5758",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",8,0,"8770",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",7,1,"3426",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",11,1,"1820",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",2,1,"10307",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",4,0,"4657",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",3,1,"3627",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",10,1,"2575",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",1,0,"4817",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",5,1,"2422",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 36",6,1,"9278",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 36",12,1,"2368",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",1,1,"3081",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 37",10,1,"3585",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",4,1,"2338",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 37",9,1,"2943",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
