"controller","condition","item","response","response_time","subject","group_G","reading_time","ambiguity_G","filled_gap_G"
"PictureAccept","exp3-2",48,1,"807","Non-Native 33","Non-Native",807,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",40,1,"851","Non-Native 33","Non-Native",851,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",32,1,"1153","Non-Native 33","Non-Native",1153,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"1524","Non-Native 33","Non-Native",1524,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",25,1,"1287","Non-Native 33","Non-Native",1287,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",28,0,"5240","Non-Native 34","Non-Native",5240,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",33,1,"2806","Non-Native 34","Non-Native",2806,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"3788","Non-Native 34","Non-Native",3788,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",43,1,"3571","Non-Native 34","Non-Native",3571,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",40,0,"1945","Non-Native 34","Non-Native",1945,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",35,1,"5592","Non-Native 34","Non-Native",5592,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"4421","Non-Native 34","Non-Native",4421,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",42,1,"2564","Non-Native 34","Non-Native",2564,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",39,1,"6463","Non-Native 34","Non-Native",6463,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",34,0,"5683","Non-Native 34","Non-Native",5683,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",46,1,"8348","Non-Native 34","Non-Native",8348,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",50,1,"7648","Non-Native 34","Non-Native",7648,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",26,1,"3099","Non-Native 34","Non-Native",3099,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"3557","Non-Native 34","Non-Native",3557,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",47,1,"5833","Non-Native 34","Non-Native",5833,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",41,0,"2600","Non-Native 34","Non-Native",2600,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"2824","Non-Native 34","Non-Native",2824,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",31,0,"1867","Non-Native 34","Non-Native",1867,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"1565","Non-Native 34","Non-Native",1565,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",36,0,"2059","Non-Native 34","Non-Native",2059,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",30,0,"1997","Non-Native 34","Non-Native",1997,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",37,0,"2738","Non-Native 34","Non-Native",2738,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",48,0,"919","Non-Native 34","Non-Native",919,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",29,1,"1524","Non-Native 34","Non-Native",1524,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"4325","Non-Native 34","Non-Native",4325,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",52,1,"4871","Non-Native 34","Non-Native",4871,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",32,1,"5224","Non-Native 34","Non-Native",5224,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",49,1,"2716","Non-Native 34","Non-Native",2716,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",27,1,"1306","Non-Native 34","Non-Native",1306,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",25,1,"2083","Non-Native 34","Non-Native",2083,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",33,0,"3206","Non-Native 35","Non-Native",3206,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,0,"3289","Non-Native 35","Non-Native",3289,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",34,0,"3915","Non-Native 35","Non-Native",3915,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",37,1,"2530","Non-Native 35","Non-Native",2530,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",30,1,"1903","Non-Native 35","Non-Native",1903,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",27,0,"3675","Non-Native 35","Non-Native",3675,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",42,0,"6705","Non-Native 35","Non-Native",6705,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",40,1,"2715","Non-Native 35","Non-Native",2715,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",48,1,"3710","Non-Native 35","Non-Native",3710,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",44,1,"8118","Non-Native 35","Non-Native",8118,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",28,1,"1315","Non-Native 35","Non-Native",1315,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",53,1,"2708","Non-Native 35","Non-Native",2708,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",45,1,"1871","Non-Native 35","Non-Native",1871,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",36,1,"2476","Non-Native 35","Non-Native",2476,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",47,1,"2639","Non-Native 35","Non-Native",2639,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",39,1,"2546","Non-Native 35","Non-Native",2546,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"1195","Non-Native 35","Non-Native",1195,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",41,1,"2051","Non-Native 35","Non-Native",2051,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",32,0,"5234","Non-Native 35","Non-Native",5234,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",25,1,"3301","Non-Native 35","Non-Native",3301,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",49,1,"4077","Non-Native 35","Non-Native",4077,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",26,1,"2206","Non-Native 35","Non-Native",2206,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",31,1,"3924","Non-Native 35","Non-Native",3924,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",51,1,"2430","Non-Native 35","Non-Native",2430,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",35,1,"1552","Non-Native 35","Non-Native",1552,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",46,1,"1221","Non-Native 35","Non-Native",1221,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",50,1,"1384","Non-Native 35","Non-Native",1384,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",43,1,"1421","Non-Native 35","Non-Native",1421,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",29,1,"1926","Non-Native 35","Non-Native",1926,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",38,1,"2697","Non-Native 35","Non-Native",2697,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",51,0,"5758","Non-Native 36","Non-Native",5758,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",25,1,"13939","Non-Native 36","Non-Native",13939,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",40,1,"1968","Non-Native 36","Non-Native",1968,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",38,0,"9042","Non-Native 36","Non-Native",9042,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,0,"8770","Non-Native 36","Non-Native",8770,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",36,1,"5638","Non-Native 36","Non-Native",5638,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",49,1,"3426","Non-Native 36","Non-Native",3426,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",41,1,"1973","Non-Native 36","Non-Native",1973,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"1820","Non-Native 36","Non-Native",1820,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",39,1,"2271","Non-Native 36","Non-Native",2271,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"10307","Non-Native 36","Non-Native",10307,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",29,0,"1794","Non-Native 36","Non-Native",1794,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",46,0,"4657","Non-Native 36","Non-Native",4657,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",42,1,"3103","Non-Native 36","Non-Native",3103,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",27,0,"5458","Non-Native 36","Non-Native",5458,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",37,1,"1400","Non-Native 36","Non-Native",1400,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"3627","Non-Native 36","Non-Native",3627,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",52,1,"2575","Non-Native 36","Non-Native",2575,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",28,1,"7462","Non-Native 36","Non-Native",7462,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",31,1,"5927","Non-Native 36","Non-Native",5927,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",30,1,"1741","Non-Native 36","Non-Native",1741,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",43,0,"4817","Non-Native 36","Non-Native",4817,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",47,1,"2422","Non-Native 36","Non-Native",2422,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",34,1,"1311","Non-Native 36","Non-Native",1311,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",26,1,"8118","Non-Native 36","Non-Native",8118,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",35,1,"6601","Non-Native 36","Non-Native",6601,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",48,1,"9278","Non-Native 36","Non-Native",9278,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",32,0,"1418","Non-Native 36","Non-Native",1418,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",33,0,"1589","Non-Native 36","Non-Native",1589,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"2368","Non-Native 36","Non-Native",2368,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",37,1,"1643","Non-Native 37","Non-Native",1643,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",43,1,"3081","Non-Native 37","Non-Native",3081,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",40,1,"2982","Non-Native 37","Non-Native",2982,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",31,1,"3141","Non-Native 37","Non-Native",3141,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",27,1,"1915","Non-Native 37","Non-Native",1915,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"3585","Non-Native 37","Non-Native",3585,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",28,1,"1110","Non-Native 37","Non-Native",1110,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",46,1,"2338","Non-Native 37","Non-Native",2338,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",51,1,"2943","Non-Native 37","Non-Native",2943,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",26,1,"3487","Non-Native 37","Non-Native",3487,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"2905","Non-Native 37","Non-Native",2905,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",32,0,"1784","Non-Native 37","Non-Native",1784,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",30,0,"4448","Non-Native 37","Non-Native",4448,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",41,0,"4515","Non-Native 37","Non-Native",4515,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",44,1,"1914","Non-Native 37","Non-Native",1914,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",35,1,"2893","Non-Native 37","Non-Native",2893,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",39,1,"4187","Non-Native 37","Non-Native",4187,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",29,0,"1417","Non-Native 37","Non-Native",1417,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"5439","Non-Native 37","Non-Native",5439,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",34,1,"2957","Non-Native 37","Non-Native",2957,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",33,1,"1441","Non-Native 37","Non-Native",1441,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",48,0,"1662","Non-Native 37","Non-Native",1662,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",45,1,"3044","Non-Native 37","Non-Native",3044,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",36,0,"1613","Non-Native 37","Non-Native",1613,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",47,1,"1358","Non-Native 37","Non-Native",1358,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",25,1,"3267","Non-Native 37","Non-Native",3267,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",42,1,"3321","Non-Native 37","Non-Native",3321,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",50,1,"1647","Non-Native 37","Non-Native",1647,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",49,1,"2498","Non-Native 37","Non-Native",2498,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",53,1,"768","Non-Native 37","Non-Native",768,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",51,1,"5396","Non-Native 38","Non-Native",5396,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",48,1,"4940","Non-Native 38","Non-Native",4940,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",37,1,"3221","Non-Native 38","Non-Native",3221,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",41,1,"5500","Non-Native 38","Non-Native",5500,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"4526","Non-Native 38","Non-Native",4526,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",33,0,"3569","Non-Native 38","Non-Native",3569,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,0,"9028","Non-Native 38","Non-Native",9028,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",27,1,"2775","Non-Native 38","Non-Native",2775,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",35,1,"4740","Non-Native 38","Non-Native",4740,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",46,1,"6207","Non-Native 38","Non-Native",6207,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",36,1,"2613","Non-Native 38","Non-Native",2613,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",32,1,"2257","Non-Native 38","Non-Native",2257,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",25,1,"4700","Non-Native 38","Non-Native",4700,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",30,0,"2146","Non-Native 38","Non-Native",2146,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",49,1,"4124","Non-Native 38","Non-Native",4124,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",47,1,"1808","Non-Native 38","Non-Native",1808,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",34,1,"2821","Non-Native 38","Non-Native",2821,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",38,1,"2970","Non-Native 38","Non-Native",2970,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"2011","Non-Native 38","Non-Native",2011,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",31,1,"2757","Non-Native 38","Non-Native",2757,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",52,1,"2022","Non-Native 38","Non-Native",2022,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",26,1,"3020","Non-Native 38","Non-Native",3020,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"1521","Non-Native 38","Non-Native",1521,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",42,1,"2393","Non-Native 38","Non-Native",2393,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",40,1,"3125","Non-Native 38","Non-Native",3125,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",29,1,"1868","Non-Native 38","Non-Native",1868,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",28,1,"1372","Non-Native 38","Non-Native",1372,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"1680","Non-Native 38","Non-Native",1680,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",43,1,"1598","Non-Native 38","Non-Native",1598,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",39,1,"7023","Non-Native 38","Non-Native",7023,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",42,0,"3374","Non-Native 39","Non-Native",3374,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",44,1,"7083","Non-Native 39","Non-Native",7083,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",47,1,"2870","Non-Native 39","Non-Native",2870,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",36,1,"2881","Non-Native 39","Non-Native",2881,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",49,1,"3008","Non-Native 39","Non-Native",3008,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",35,1,"2846","Non-Native 39","Non-Native",2846,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",31,1,"2863","Non-Native 39","Non-Native",2863,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",37,1,"2266","Non-Native 39","Non-Native",2266,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",54,0,"4191","Non-Native 39","Non-Native",4191,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",50,0,"2194","Non-Native 39","Non-Native",2194,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",26,0,"5340","Non-Native 39","Non-Native",5340,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",45,1,"3186","Non-Native 39","Non-Native",3186,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",28,1,"1880","Non-Native 39","Non-Native",1880,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",39,1,"10791","Non-Native 39","Non-Native",10791,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",51,1,"4837","Non-Native 39","Non-Native",4837,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",48,1,"2426","Non-Native 39","Non-Native",2426,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",34,0,"7661","Non-Native 39","Non-Native",7661,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",53,0,"1563","Non-Native 39","Non-Native",1563,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",25,0,"4585","Non-Native 39","Non-Native",4585,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",41,1,"3759","Non-Native 39","Non-Native",3759,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",43,0,"7479","Non-Native 39","Non-Native",7479,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",40,0,"2701","Non-Native 39","Non-Native",2701,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"1973","Non-Native 39","Non-Native",1973,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",33,1,"1526","Non-Native 39","Non-Native",1526,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",30,0,"4033","Non-Native 39","Non-Native",4033,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",32,0,"1945","Non-Native 39","Non-Native",1945,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",27,1,"3141","Non-Native 39","Non-Native",3141,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",46,1,"1147","Non-Native 39","Non-Native",1147,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",29,0,"1499","Non-Native 39","Non-Native",1499,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",38,1,"3991","Non-Native 39","Non-Native",3991,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",47,1,"2284","Non-Native 40","Non-Native",2284,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",43,0,"3120","Non-Native 40","Non-Native",3120,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",54,0,"2763","Non-Native 40","Non-Native",2763,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",48,1,"4348","Non-Native 40","Non-Native",4348,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",39,1,"2352","Non-Native 40","Non-Native",2352,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",33,1,"2360","Non-Native 40","Non-Native",2360,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",27,1,"2239","Non-Native 40","Non-Native",2239,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"3574","Non-Native 40","Non-Native",3574,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",41,1,"3065","Non-Native 40","Non-Native",3065,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",31,1,"2497","Non-Native 40","Non-Native",2497,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",34,1,"2046","Non-Native 40","Non-Native",2046,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",35,0,"4751","Non-Native 40","Non-Native",4751,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"1286","Non-Native 40","Non-Native",1286,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,1,"3455","Non-Native 40","Non-Native",3455,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",42,1,"1637","Non-Native 40","Non-Native",1637,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"1540","Non-Native 40","Non-Native",1540,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",50,1,"1024","Non-Native 40","Non-Native",1024,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",37,1,"2685","Non-Native 40","Non-Native",2685,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",52,0,"4659","Non-Native 40","Non-Native",4659,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",40,0,"3334","Non-Native 40","Non-Native",3334,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",36,1,"1629","Non-Native 40","Non-Native",1629,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"2465","Non-Native 40","Non-Native",2465,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",25,1,"2128","Non-Native 40","Non-Native",2128,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",26,1,"1811","Non-Native 40","Non-Native",1811,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"2561","Non-Native 40","Non-Native",2561,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",29,1,"1258","Non-Native 40","Non-Native",1258,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",28,1,"1069","Non-Native 40","Non-Native",1069,"Ambiguous","Non-Filled-Gap"
