"subject","item","response","response_time","ambiguity","group","gap_filling","group_G","gap_filling_G","ambiguity_G"
"Non-Native 7",4,"1",3903,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 7",3,"0",5394,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 7",22,"1",5560,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 7",16,"1",2797,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 7",5,"1",6257,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 7",8,"1",2234,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 7",11,"1",11183,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 7",2,"0",7016,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 7",21,"0",3961,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 7",18,"1",4267,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 7",15,"0",5576,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 7",19,"0",3366,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 7",23,"0",4403,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 7",6,"1",7167,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 7",14,"0",2487,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 7",13,"0",2436,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 7",9,"0",5305,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 7",12,"0",9379,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 7",7,"1",5830,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 8",14,"1",2689,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 8",21,"0",1681,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 8",13,"0",1844,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 8",18,"0",1437,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 8",19,"0",1792,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 8",7,"1",2474,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 8",17,"0",2682,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 8",23,"0",1447,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 8",24,"0",3257,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 8",2,"1",2271,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 8",4,"1",1688,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 8",3,"0",1517,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 8",20,"1",2220,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 8",12,"0",1577,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 8",16,"1",2560,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 8",10,"0",2240,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 8",15,"0",2822,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 8",22,"1",2097,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 8",9,"0",1760,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 8",6,"0",2418,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 8",11,"1",1389,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 8",1,"1",1761,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 8",5,"1",2791,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 8",8,"0",1687,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 9",15,"0",3005,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 9",20,"0",2571,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 9",18,"0",1954,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 9",9,"0",3872,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 9",14,"0",1667,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 9",13,"0",1882,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 9",17,"0",1810,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 9",3,"1",1796,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 9",7,"1",1655,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 9",10,"1",2791,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 9",19,"0",3071,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 9",4,"0",2629,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 9",24,"0",1805,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 9",11,"1",1542,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 9",22,"0",1992,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 9",12,"1",3984,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 9",1,"0",5576,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 9",2,"0",3332,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 9",16,"0",3490,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 9",8,"0",6293,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 9",21,"0",2502,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 9",23,"0",3121,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 9",6,"1",3294,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 9",5,"1",2613,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",9,"0",9968,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 10",5,"1",3572,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 10",4,"0",3428,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",18,"0",3695,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 10",15,"0",3324,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 10",19,"0",1784,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 10",2,"1",12265,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",7,"1",3575,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 10",16,"0",3130,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 10",11,"1",3031,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 10",13,"0",2733,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 10",6,"1",3402,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",21,"0",4264,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 10",22,"0",2929,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 10",17,"0",2650,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 10",20,"0",3817,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 10",1,"1",3123,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 10",24,"0",4174,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 10",10,"1",5072,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",12,"1",5138,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",3,"1",3836,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 10",8,"1",2897,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 10",23,"0",3301,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 10",14,"0",2431,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",11,"0",2157,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 11",17,"0",3979,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",10,"1",2327,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 11",23,"0",3392,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",13,"0",2301,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",16,"1",2640,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 11",24,"1",2217,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 11",9,"1",5156,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 11",2,"1",1739,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 11",8,"1",1609,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 11",12,"0",3234,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 11",15,"0",2256,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",5,"0",1902,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 11",7,"0",1793,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 11",19,"0",3498,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",1,"0",3531,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 11",18,"1",3818,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 11",22,"0",2272,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 11",3,"1",3426,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 11",21,"0",4354,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 11",14,"0",2456,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 11",20,"0",2055,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 11",6,"1",4425,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 11",4,"1",2550,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",20,"0",3797,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 12",7,"1",3302,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",2,"1",5034,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 12",11,"1",1542,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",23,"0",2319,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 12",4,"1",6540,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 12",3,"1",3835,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",19,"0",4166,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 12",15,"0",2530,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 12",17,"0",3418,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 12",24,"0",1529,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 12",18,"0",1470,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 12",5,"1",1357,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",14,"0",1235,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 12",10,"1",2591,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 12",1,"1",1997,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",9,"1",1836,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 12",13,"0",1492,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 12",21,"0",1328,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 12",12,"1",3896,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 12",8,"1",2118,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 12",22,"0",2174,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 12",16,"1",1557,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 12",6,"1",2873,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",18,"0",1960,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 13",22,"0",2341,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 13",11,"1",2413,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",2,"0",3144,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 13",1,"0",4360,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",10,"1",2251,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 13",16,"1",3099,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 13",14,"0",3730,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 13",15,"0",2285,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 13",9,"1",4969,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",3,"1",3381,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",19,"0",2029,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 13",7,"1",2496,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",12,"1",2013,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 13",24,"0",4274,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 13",21,"1",1980,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 13",13,"0",2241,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 13",17,"0",2402,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 13",5,"0",1926,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 13",4,"1",1525,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 13",8,"1",2166,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 13",20,"0",2303,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 13",6,"1",2104,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 13",23,"0",3663,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",1,"1",5990,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 14",21,"0",3038,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 14",5,"1",3252,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 14",9,"1",10136,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 14",18,"0",2644,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",17,"1",5913,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 14",23,"1",6980,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 14",6,"1",4818,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 14",24,"0",2068,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",10,"1",3166,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 14",15,"1",4343,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 14",16,"0",2072,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",20,"0",1917,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",3,"1",3528,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 14",14,"0",2571,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",12,"0",5897,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 14",19,"0",1961,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 14",22,"0",2058,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 14",8,"1",4651,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 14",2,"1",7404,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 14",4,"1",2151,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 14",13,"0",3123,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 14",11,"1",2294,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 14",7,"1",2863,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",22,"0",25686,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 15",7,"1",5431,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 15",2,"1",1772,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",16,"0",2450,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 15",3,"1",12187,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 15",8,"0",1938,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",23,"0",4039,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 15",9,"1",3944,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 15",13,"0",1826,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 15",14,"0",2838,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 15",5,"1",2226,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 15",21,"0",2277,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 15",18,"0",3464,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 15",15,"0",2303,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 15",4,"1",1384,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",19,"0",2304,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 15",10,"1",8116,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",20,"1",1734,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 15",24,"0",1264,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 15",6,"1",2659,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",17,"0",6619,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 15",1,"0",6548,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 15",12,"1",2483,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 15",11,"1",1807,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 16",22,"0",2064,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 16",9,"1",4830,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 16",23,"1",2874,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 16",5,"1",3572,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 16",2,"0",6985,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 16",8,"1",4258,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 16",14,"0",2752,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 16",16,"0",4517,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 16",19,"0",1813,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 16",6,"1",2750,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 16",1,"1",2563,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 16",15,"1",6571,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 16",21,"0",2436,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 16",4,"1",1433,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 16",3,"1",3363,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 16",13,"0",3361,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 16",7,"1",3603,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 16",24,"0",2449,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 16",17,"1",5213,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 16",11,"0",5340,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 16",18,"0",2098,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 16",20,"0",2386,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 16",10,"1",3175,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 16",12,"1",2133,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",10,"1",2987,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 17",22,"0",1678,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 17",7,"1",3783,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",9,"1",4821,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",16,"1",2317,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 17",2,"1",2096,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 17",14,"0",1554,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 17",15,"1",2204,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 17",8,"1",1802,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 17",11,"1",3499,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",5,"1",9361,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",3,"1",2363,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",13,"0",2160,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 17",19,"1",1826,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 17",17,"1",1772,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 17",12,"1",3739,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 17",23,"1",2117,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 17",4,"1",3302,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 17",1,"1",8448,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 17",20,"1",2742,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 17",21,"0",1997,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
